Das wird nie aufhören...die fucking Gutmenschen würden ihr eigenes opfern um diesen Völkerwahn aufrechtzuerhalten;0
"Dazu werden Afghanen leider oft auch mit Vorurteilen konfrontiert und nicht selten als kriminell und weniger zivilisiert angesehen""""Tja das wird in Ö nicht wirklich anders sein. Siehe Vorurteile gegen Tschetschenen, Türken, Serben, etc.";1
und allen ins Stammbuch schreiben,wir müssen nach dem Motto leben:Freiheit, Gleichheit', Brüderlichkeit (Solidarität),aber wir müssen auch für diese Freiheit kämpfen,jederzeit (!) und jene, die sie nicht akzeptieren, dazuüberzeugen und wenn sie sich nicht überzeugen lassenmit den rechtsstaatlich gebotenen Mitteln (!!!) dazu  zwingen,Wir müssen darum kämpfen, Tag für Tag, sonstzwingen uns diejenigen, die sie nicht anerkennen,ihr unfreies System auf, das ist das Problemwir dürfen aber nicht naiv seinund unsere Freiheit hat genug Menschen das Leben gekostet,wir können es nicht einfach laufen lassen,das ist zu wenig, wir müssen der UnfreiheitGrenzen setzen, angemessen, aber doch;1
So kennen wir die Antifantenbrut! ????;0
Kümmert die einen feuchten D....;0
Behindert wer an Genderfluid und so ne Scheiße glaubt;0
Über 100 Staaten der Welt erkennen ihn an.Die Türkei und ihre verblendeten oder gekauften Historiker sind dagegen. Die Christlichen Armenier wurden im Jahr 2015 , von Türken u. Aserbaidschanern in Syrien massakriert. Der Völkermord von 1915 an den Armeniern, ist tatsache.;1
"bei uns """"streiken"""" sie ja auch schon:http://kaernten.orf.at/news/stories/2768325/";1
Das ist eine Klugscheißerin der besonderen Sorte man kann sie nur blockieren habe ich schon lange gemacht.;0
Sie sind ein Steuerbetrüger und haben die einzige demokratische Partei Deutschlands AfD nicht zu beleidigen! Bald sind Sie verschwunden!;0
|LBR| Es gibt fast ausschließlich Schwachköpfe und Arschkriecher in der Politik! Eine eigene Meinung führt meist zu Problemen! ??????;0
Ihre täglichen Ausflüge nach Absurdistan muten schon recht skurril an. Haben Sie schon einmal überlegt bei einem Satire-Magazin anzuheuern?;0
Sagt mal kommt .es nur mir so vor oder ist das Staasfunk Fernsehprogramm wirklich so scheiße?;0
Ganz meine Meinung! ... der Gestank war fürchterlich ... dazu ein durchschnittliches / langweiliges Angebot zu hohen Preisen ... schlecht organisierte Garderobe ... und dafür wird noch Eintritt verlangt ...;0
"Die Untersuchungen laufen noch... aber der Artikel ist nicht so ganz klar...ein Weiterführender...""""He wore a thick coat and therefore I feared that he would stand and detonate an explosive belt.""""http://www.jpost.com/Arab-Israeli-Conflict/The-soldier-who-shot-the-terrorist-I-did-the-right-thing-at-the-right-time-449150";1
Das würde den Selbsthass erklären. Und ferner ... nicht wenige Moslems tun alles dafür damit man sie nicht mag.;0
und sich zur Tarnung als Koch verkleiden;1
Wahlloses Erschlagen von Siedlern idt Widrrstand! Ach so?;1
Wir haben Millionen arme deutsche Familien mit Kindern! Wir haben eine immer drastisch werdende Altersarmut durch Minirenten! Und trotzdem Millionen Sozialtouristen in UNSER Land lockt! Wir lassen trotzdem einen deutschfeindlichen Teufel Merkel zu die dies zu verantworten hat!;0
Hier sieht man, was wir uns so eingefangen haben. Was wird aus seinen zukünftigen Opfern? Sein Verhalten dürfte er ja nicht ändern!;1
Mit dem Geld für die Goldjungenfamilien hätte man JEDEM DEUTSCHEN RENTNER/IN ein menschenwürdiges Dasein sichern können.ZUR HÖLLE MIT MERKEL;0
Wenn die Basis der SPÖ so braun/blau ist wie du behauptest, dann sollte sich die SPÖ auflösen und als linke Partei neu  erfinden. Deine Behauptung ist halt nur eine Behauptung.;1
Die BRD &gti lächerliches Bildungssystem züchtet Wahlschafei Spaßgesellschaft mit Brot u. Spieleni Hausfrauen-Bildungs-TV ab 14:00 Uhr usw ??????;0
Bald haben;1
Wer so redet gehört sich Verdroschen;0
naja schau ma mal, was heuer rausgeschaut hat.;1
im gegensatz zu den messerstechern, die auch auf hilflose, alte und kinder losgehen, sind die werte der israelischen armee aber sowas von überlegen...;1
Stegner du alter Nazi...du darfst doch nicht sprechen wenn der Schulz es dir nicht erlaubt...;0
bei manchen Menschen scheint die Gehirnwäsche durch Politik und Medien hervorragend geklappt zu haben.;0
,) Ich habe selber ein technisches Studium auf einer Uni abgeschlossen und ich verfolge sehr intensiv dieses Thema. Das mit den Büchern... Bücher lesen und sich einfach mal die Realität anschauen sind halt 2 Paar Schuhe. Ich gehe das ganze immer sehr neutral an und schaue mir die Aussagen von allen Seiten an... Und wenn mal in Gegenden auf einmal das Trinkwasser brennbar wird, dann frag ich mich, wozu ich mir da noch irgendwelche Bücher anschauen sollte.. Sie sollten sich anstatt der Bücher mal anschauen, wie es in der Realität aussieht. Auf der Montan Uni in petroleum engineering glaubens wahrscheinlich auch, dass wir gar keine Klima Erwärmung haben..;1
Die Französische Nationalmannschaft besteht aus Schwarzen und Arabern und 1 Ethnischen Franzosen schlimmer als bei uns;0
andrea berg ist zwar niicht so mein fall genauso wie kim aber ich glaube das lied passt zu kim..... hauptsache manuel kommt weiter..... *-*;0
Sorry, aber das ist ein typischer Wirtschaftsflüchtling.Habt ihr echt keine wirklich Verfolgten zu bieten?;1
ist in so einem Fall, wenn hier ein Anhänger der FPÖ so eine Aussage macht, dass dann hunderttausende Österreicher zustimmen. Wer das abstreitet, soll mal die Forenbeiträge bei solchen Themen lesen.;1
RT-Reporter Afschin Rattansi von „Going Underground“ führte ein Exklusiv-Interview mit dem WikiLeaks-Gründer Julian Assange, der wegen zweifelhaften Vergewaltigungsvorwürfen 2012 in die ecuadorische Botschaft in London floh und um politisches Asyl bat. Im Gespräch gibt Assange unter anderem Aufschluss über US-amerikanische Destabilisierungsabsichten in Syrien, die bis auf das Jahr 2006 zurückgehen.https://www.youtube.com/watch?t=249&v=KLAOzWs_Zys;1
eine Analyse des Politologen Omar Shaban aus Gaza (!!!)http://www.brookings.edu/blogs/markaz/posts/2015/10/19-cancel-oslo-shaban;1
Ich fordere die Inhaftierung von der Volksverräterin Merkel!!;0
Der Tweet von S.Tuerker zeigt das jeden Tag ein Dummbrot geboren wird.;0
"Haben sie gerade das """"gute alte"""" """"Vernadern"""" erfunden ?";1
Wollt ich auch schon schreiben!;1
"Wessen Brot ich esse dessen Lied ich spiele! |LBR| Das gilt auch für die öffentlich-rechtlichen ""GEZ"" |LBR| Eben Merkels Vasallen Propaganda Medien!!";0
"Wieso, die """"angeblichen"""" Egoisten, wenn in Text mehrfach erwähnt wird, dass das größte Problem im Spiel tatsächlich der zu große Egoismus ist?";1
...sicher ueber die Hetze der FPOe auf. Wenn ja, wuerde ich mich einmal vor den Spiegel stellen.;0
"Ist der Verlust der Monatspension für einen Mindestpensionisten ein """"geringer Nachteil"""" JA oder NEIN? Wenn JA: Dann stellt sich die Frage ob die Handlung angemessen oder unangemessen ist, wenn NEIN, dann stellt sich diese Frage erst gar nicht (deshalb steht im Gesetzestext vor der Passage mit der Angemessenheit auch UND und nicht ODER).";1
Gabriel ist widerlich und unverantwortlich. Wird Zeit dass er schnellstens verschwindet;0
und genau das ist es was einem den magen umdreht.;1
Merkel macht es wie es schon Adolf Hitler gemacht hat durch Lügen und Wahlbetrug die von der Lügenpresse und Medienpack unterstützt werden!;0
Die Zensurbehörde war ja wieder mal sehr aktiv hier.;1
...ist auch eine Erscheinung unserer Zeit.Es gibt nämlich ein Wort dafür, das leider immer mehr zu verschwinden scheint: KOMPROMISS!;1
Habe das Vertrauen Indie Medien total verloren  informiere mich nur noch im Internet .Warum sonst hat man den Haushalten die Gebühr für den Staatsfunk auferlegt ? Wäre schon lange ausgetreten .Freie Wahl der Medien !!!!!!!!;0
Alle? Wirklich alle?! :-o;1
es sprach ein ahnungsloser.....;1
Buuhhhhh Ich hab kein N6. Es gefällt mir nur gut.;1
Bei der Traiskichen Demo der Asylanten am 20.7 sind diese übrigens mit dem Plakat ...no lawno orderopen the border... herumgerannt. Mich wundert dass das noch nirgends gezeigt wurde!Hier zu sehen --> https://www.youtube.com/watch?v=DvuCgS17W3M;1
Das ist war...wo Islam da auch Islamisten |LBR| Moslems sind alle gleich...sonst wären sie keine Moslems..!!;0
In der Tat...;1
siehe nur z.B.:https://www.youtube.com/watch?v=30L-XDIXPIIum nicht zu fragen:was ist Ursache und was ist Wirkung?soviel zu: ***völlig fremde Leute...***soviel zu: aufhetzen...;1
Nur die Grünen reden über Klimakatastrophe..???? |LBR| Wieso ist diese kotzgrüne Brühe nicht versickert..? |LBR| Ihr dummen ????was habt ihr nur getan??;0
Wurde auch schon öfter von Frauen am Arsch und im Schritt gefasst. Habe es allerdings genossen. |LBR| #metoo;0
Also sie wär lieber textmäßig mehr beim original geblieben. Daumen runter. Hab von sarah mehr erwartet-;0
Mehr als 98% der Flüchtlinge begehen keine Gewaltverbrechen. Das Problem ist aber, daß die 2% die sich nicht zurückhalten können vom Staat letztlich mehr alimentiert werden als die anderen. Statt das man sie in die Mitte der Sahara beamt.Und das kann man aus mehr als einem Grund beklagen: Weil es ungerecht ist, viel Geld kostet und unschuldige Menschen zu weiteren Opfern macht.;1
kein wirklich schöner tag. just to state the obvious.;1
Stimmt - sonst hätten wir ja das Problem. Griechenland ist ja noch so schön weit weg.;1
mit einem Krampus drauf hoffentlich?;1
Aber die Berg..... gelungener Auftritt? Das ich nicht lache. Ich glaube, die hat keinen Spiegel!!!!!! Und wie blöd die immer da steht. ;0
Die Schweinejournalisten Bande der ÖR Medien hetzen unentwegt gegen Trump u jetzt auch gegen den Österreichischen Bundeskanzler Kurz |LBR| AFD;0
Warum versuchen es die Migranten nicht dort über die Grenze? Ist eine ernst gemeinte Frage...;1
"Und weil es wohl auch keinen Haselsteiner gäbe, der in eine Linkspartei Millionen und Abermillionen investieren würde.Eine Linkspartei würde der """"S""""PÖ alle lebenserhaltenden Maschinen wegpusten.";1
..und mit der Zensur muss man sich beim standard.at halt auch einfach abfinden, gelle Redaktio ',-);1
abgesehen davon, das ich jeden Mord verurteile, wundert es mich schon, das sie Mord- und Mordversuch verschieden bewerten.;1
"Weil im vorletzten Satz dann """"Die jungen Flüchtlinge lassen jeden Egoismus vermissen und hätten mit etwas mehr Effizienz auch locker zweistellig gewinnen können."""" steht. Also hat der Trainer angegeben, dass sie zu egoistisch sind, der Autor hat im empirischen Selbstversuch (falls er Teil des STANDARD Firmenteams ist, ansonsten halt ohne selbst) diesen Egoismus allerdings nicht verifizieren können. Daher angeblich.War jetzt nicht so schwer find ich.";1
wieso kaltblütiger mord ? er stand unter stress keine frage, bedingt durch den angriff...da kann so eine verspätete Reaktion schon passieren...außerdem gilt die unschuldsvermutung, schon vergessen ? in Österreich erschlagen Männer kleine kinder oder ihre Frauen wenn das essen nicht warm genug ist oder schon wieder kalt...also macht euch nicht ins Hemd, geht lieber zur nächsten Wahl statt euch davor zu drücken...;1
Teilweise sind die Titel dermaßen mit technischen Soundspielereien überladen, dass sie nur noch anstrengend wirken und stimmlich bringt Cassandra auch nicht so viel Gefühl rüber wie ich mir erhofft hatte.;0
NICHT: ...die mazedonische Polizei am Mittwoch erneut mit Tränengas und Blendgranaten gegen Flüchtlinge vorgegangen...SONDERN:...die flüchtlinge wollte unbefugt und mit gewalt in mazedonisches staatsgebiet eindringen...;1
Der Papst würde auch den Arsch des Teufels küssen wenn es ihm nützt;0
Hofer verhindert gehört, anstatt ihn z'fleiß zu wählen um einer anderen, von dir abgelehnetn Partei, eins auszuwischen.Kannst du das wirklich reinen Gewissens unterstützen einem Menschen deinem Stimme zu geben, der öffentlich mit extremen Rechten und Nazis kokettiert - und das tut er mit der Kornblumenaktion eindeutig -  und Kritik daran auch noch auf lächerliche Weise versucht wegzuwischen? Allein das schon ist ein Ausschlussgrund von hunderten. Ich halte dich für einen intelligenten Menschen, aber in der Politik verrennst dich vollkommen. Ich würds mir wirklich noch einmal gut überlegen.;1
Ich würde ihnen einen kleinen Abstecher zur Haager Landkriegsordnung empfehlen. Dort steht drinnen, was Israel darf oder nicht.Könnten sie mir bitte den Passus in der Genfer Konvention zeigen?;1
dumme göre, hoffentlich machst du morgen den letzten platz.;0
Gerettete Flüchtlinge? Nein vor der lybischen Küste abgeholte |LBR| Invasoren fluten die italienischen Häfen. Schluss damit.;0
Die setzt statt auf Aus Bildung und Berufserfahrung auf Qoutenweiber. |LBR| #Sozenversenken;0
Interessant, danke.Obwohl die Info vom Vorposter auch recht schlüssig klingt.Denn laut wiki zumindest sprechen auch sie einen persischen Dialekt, wenn auch mit mehr mongolischen und türkischen Lehnwörtern - nur sehen sie anders aus. Wird schon auch der alte R. reinspielen. Denn die Iraner sehen sich ja als ehschowissen... das kann man hier nicht schreiben, fängt mit A an..;1
in afghanistan oder im iran versumpern kann der junge herr noch sein restliches leben, durch die flucht hat ers zumindest versucht sein schicksal zu ändern. naivität würde ich es daher nicht nennen. auswegslos sind wohl beide situationen: sowohl die perspektive in aut als auch im iran scheinen dem jungen keine gesicherte zukunft zu bieten, warum also nicht alle optionen ausschöpfen? finde ich nicht naiv sondern nachvollziehbar, immerhin hat er nichts zu verlieren. dass er aufgrund mangelnder bildung nicht übers asyl und flüchtlingsrecht sowie anerkennungsgründe bescheid weiß ist wohl auch kein großes wunder.;1
Ne10 jährige wie dich blockiere ich einfach ! Ob du mich Rassist nennst oder in China ne Möse feucht wird interessiert doch wirklich keinen;0
stimmt doch nicht:http://www.bmvit.gv.at/verkehr/luftfahrt/sicherheit/downloads/_konsolidierte_Fassung_2010_185_VO_idF_104-_03_2013_DE.pdfSeite 20, Anlage 4c;1
Gabriel hat sich gemeldet weil er auch mal was sagen wollte!! Diese Witzfigur nimmt doch keiner erst weltweit nicht!!;0
Kinder zum Hass zu erziehen ist eine der schlimmsten Formen von Kindesmissbrauch. Und als mindestens so schwerwiegend bezeichnen wie körperlicher Missbrauch. Denn beides zeitigt langfristige Folgen.;1
"Viell. werden eines Tages die Akten all der Kohls Merkels u. Gaucks geöffnet u. der gesamte Lug u. Trug um eine ""Einheit"" kommt ans Licht ??";0
Das sagt mehr über die Kinder als über den Hamster aus. ^^;1
Naja, wenn der EU-Migrationskommissar ausgerechnet Grieche ist...Bock --> Gärtner;1
Ich sehe mir keine Sendung mehr an wo der Internet schnüffler Maas mit am Tisch sitzt.;0
Na, die Salzburger kommen ja heute. Die sind aber auch alles andere als ein Jausengegner...;1
Araber haben schon ekelhafte Fressen....!;0
Das Grauen hat ein Gesicht...;0
Die ganze „Mafia“ in Berlin muss weg das Volk kann es auch selbst dazu brauchen wir keine Politmarionetten.;0
Ich bin der Ansicht, dass man nur Tiere essen soll, die man selber getötet hat.Ganz vollständig kann ich selbst das Prinzip nicht durchziehen, vor allem weil ich viel unterwegs bin, aber ich gebe mir Mühe.Ich bin sicher, dass der Fleischkonsum stark zurückginge, wenn die Menschen mit der Realität der Tötung eines Lebewesens ganz persönlich konfrontiert wären.;1
Stimmt die BRD geht mir auch am ARSCH vorbei. DEUTSCHLAND gillt es gegen POLITVERBRECHERwie MerkelSchulzu.MAAS zu schützen !!;0
Ich arbeite am Praterstern, und bin tagtäglich mit den Problemen konfrontiert, die sie nicht kennen. Das sind keine Vorurteile, das ist mein Alltag, und ich bezweifle das ein Journalist und eine Filmemacherin beurteilen können was Menschen ertragen müssen, die jeden Tag mit Situationen konfrontiert sind, die sich anders darstellen als ein Freizeitvergnügen am Fußballplatz.;1
Wie nennt man sowas noch mal?;1
Aber wir koennen sie nicht wollen, auch die Syrer nicht.;0
Bei Linksautonomen wäre das gar nicht so sicher... deshalb sag ich auch immer ganz bewusst... Extreme sind rechts gefährlich... aber links ebenso.;1
Es geht ja auch nicht nur um die Afghanen sondern um alle zusammen....Und warum haben die Minderjährigen und jungen Erwachsenen denn keine Chance mehr in ihr Land zurück zu kehren?Falls sie einen stichhaltigen Grund vorbringen können, werden sie auch Asyl erhalten. Falls es die gleichen Gründe wie in diesem Fall hier sind wohl eher nicht.Ist das so schwierig zu verstehen?;1
RAUS MIT DIESEN IRREN AUS DEM BUNDESTAG sollen ihre Konfettischwulenparaden woanders feiern am besten in Türkei bei Özdingens !;0
Die braucht kein neues Logo. |LBR| Neue vor allem vertrauenswürdige Politiker sind gefragt. |LBR| Kein #Drehhofer. Keine grenzenlose Einwanderung. |LBR| Schaut's euch in AUT um die machen es gerade vor wie es geht.;0
Die gesamte deutschfeindliche Asyl-Politik der Altparteien provoziert einen Bürgerkrieg! Die Grünen werden als erste vernichtet werden!;0
Der kann nicht anders schreiben - seit 24 h. Hab mir seinen Acc. angesehen der hat fast alle Follower aus D belegt. Bei den Amis zieht er den Schwanz ein - ach ja ist eine sie??;0
Da stimme ich vollkommen zu. Aber wo ist der Aufschrei gegen gegen integrationsunwillige Flüchtlinge oder gegen Linksextremismus ?Für mich ist VdB ist genaus links, wie Hofer rechts ist.Wieso soll linker Extremismus um soviel besser sein als rechter ?Soll nicht heissen, dass ich Hofer bevorziehen würde. Soll heissen, dass ich keinem von beiden Kandidaten vertraue, und es mir vorkommt, ich hätte die Wahl zwischen Pech und Schwefel.;0
Wir sind nicht mehr Papst wir sind jetzt Islam! Das ist das Geschenk von Merkel und Co.;0
Ich glaube, in erster Linie können die wahrscheinlichen Opfer glücklich sein, das sie nicht zum Ziel eines willkürlichen Mordversuchs geworden sind.;1
das fahrzeug ging bauartbedingt mit einer geschwindigkeit, bei der ein aufprall gegen ein festes objekt das überleben der fahrgäste nicht mehr sichergestellt ist.die einzige lösung kann also nur eine technische geschwindigkeitsbeschränkung sein, die autos prinzipiell nicht mehr schneller fahren lässt, als für die fahrgäste überlebbar ist.ich traus den amis zu, dass so ein urteil rauskommt...;1
Setz dir mal keinen falschen Lorbeerkranz auf die schmierige Frisur Mohammed!!: das tut die Deutsche Gesellschaft bestehend  aus Gutmenschen Duckmäusern und Hatern schon ganz von selbst... (orientierungslose Jugendliche in die Hände von Moslems treiben);0
So tief sind wir gesunken! Ein Merkel-Speichellecker mit dem IQ einer gewissen Fatima Roth eine Null (außer im Tonnengewicht) als Finanzminister!;0
...in 3 wochen vorbei......ohne journalisten in 2 wochen vorbei.....ohne verpflegung in 3 tagen vorbei...;1
Jeder der in der Right Trash liste von irgendso nehm linken Hurensohn ist ist ein Ehrenmann;0
Da sollte sie doch mal professionelle Texterhilfe in Anspruch nehmen und nicht selbst sowas Dümmliches verzapfen!;0
Eine nachweislich von einer Terroristen gesteuerten Grüne deutschfeindlichen Arschlochpartei von ca. 8% Irren hat in UNSERM Land nichts zu bestimmen!;0
Geld hat china sicher mehr das ist fix;1
...wie süß und entgegenkommend...das Auswärtige Amt nimmt Terminwünsche für den #Familiennachzug an. |LBR| Vielleicht holt man die Angehörigen auch einfach per shuttleservice direkt aus dem Herkunftsland ab. |LBR| Kannste Dir nicht ausdenken. |LBR| #N24;0
"Mit solchen """"Studien"""" können Sie sich die Wand pflastern, nur weil man etwas """"Studie"""" betitelt ist es noch lange nicht ernstzunehmen.";1
Es gibt so unendlich viele Vollspacken da hilft kein Arzt mehr! ????;0
"Ist doch auch irgendwie dämlich oder nicht? Oder denkt man da an die Sache mit der """"Ehre""""? Wird das noch so gehandhabt?";1
Ihr seit Saboteure am deutschen Volk!;0
... lol...mir scheint User 'alles mit scharf' ist auf einem Auge blind. da schiebt User 'realität_welcome' ein polemisches Troll Posting (wie man es sonst von der FPÖ kennt) aber der angefeindete Polemiker ist am Ende User 'Alpha Phoenicis' wegen seines kurzen Replys...Let´s not forget: Don´t feed the troll!;0
Was ist dir denn lieber ?? Burkha mit günem Punkt !! Oder ein verschwulter Braunhäutiger mit Federboa !! Herrgott hau die linken weg ! bitte;0
Da stellt sich aber dann die Frage, wieso von einem Hackerangriff posaunt wird wenn die Infrastruktur derart desolat ist.;1
Habt Ihr verstanden Ihr Hohlköpfe? Die 20 Politiker sind um Verbesserungen bemüht. |LBR| Wir brauchen keine aggressiven vermummten Feuerleger.;0
"Was machen diese bei uns mit Mut und Initiative? Welche Aussichten auf eine bessere Existenz haben sie? Eingliederung in ein Arbeitsleben ist aussichtslos. 16.000 Asylanten warten auf einen Arbeitsplatz! Für einen Schulbesuch müsste er erst Deutsch lernen. Bis er genügend kann, ist er für eine österreichische Schule zu alt.Er ist einer von vielen Kinderarbeitern, über die im Fernsehen berichtet wird. Diese Arbeit abzustellen liegt nicht in der Macht von Europa. Mit großem Bedauern muss man """"Kismet"""" zur Kenntnis nehmen. (DUDEN: dem Menschen von Gott zugeteiltes Los, dem er nicht entgehen kann.)";1
Auf allen Sendern wieder ein einseitiges und völlig verfälschtes Geschichtsbild (Bsp. ntv) &gti zum KOT*** ??;0
... auf der einen Seite gibt es kein Vermögen bzw. keine Handelsüberschüsse auf der anderen Seite.Das ist das Spiel, bei dem wir alle mitspielen. Memory mit aufgedeckten Karten ist gescheitert, sagen alle Experten.;1
ich liebe ihre Artikel und bewundere ihr engagment. sie tun so viel für die Sache, es ist wirklich ein Wahnsinn.;1
Flüchtlinge fliehen nach Deutschland parallel dazu lassen sie ihre Familien in der Heimat sterben sehr ehrenhaft....;0
haben Sie denn jemals mit einem dieser Jungs gesprochen? Ich schon und ich kann 100% sagen dass die meisten davon um einiges besser Englisch sprechen als gleichaltrige Österreicher. Nur weil sie aus deren Ländern geflohen sind heißt das nicht dass sie keine Ausblidung bekommen. Vonwegen Propaganda. Lächerlich!!!;1
Abschieben es sind doch nur Moslems!!;0
Strafmündig ab zwölf Nach israelischem Militärrecht, das in den seit bald 50 Jahren besetzten Gebieten für die palästinensische Bevölkerung gilt, beginnt die Strafmündigkeit im Alter von zwölf Jahren. Das ist laut dem Kinderhilfswerk Unicef in demokratischen Staaten einmalig. Ohhh das ist einmalig sagen die von der Kinderhilfwerk Unicef, wie niedlich dieser ausdruckweise.noch Schöner ist wie die meisten hier versuchen das ganz mit vergleichen schön zureden, dabei vergessen Sie das hier ein DEMOKRATISCHES Land so handelt und nicht die Diktatoren , also vergleichen die Lieben Israel Freundlichen Postler Israels taten mit Diktatoren und Sharia Staaten das ganze zeigt wie hier Doppelmoral das sagen hat.;1
Integration ist eine Frage der Mehrheiten und der Motivation. Vor 30 Jahren integrierte man sich noch Wer Deutschland liebt tut dies auch. Aber seit 20 Jahren schwebt den Parallelgesellschaften und den linksgrünen Deutschlandhassern eine andere Gesellschaft vor ...;0
Die Kosten von Glyphosat durch Steuern oder Umweltabgaben verzehnfachen und schon würde der Einsatz unrentabel. Da fehlt leider allein der politische Wille bzw die Lobbys sind zu mächtig.;1
Die gibt's jetzt schon, nur publiziert es noch niemand.;1
Mit maechtigen Unterstuetzern kann man so etwas machen.Im Westen unterstuetzt das Natobuendnis sowohl mit Waffen,Finanzen,politisch.Im Osten haben Saudis immer Terroristen unterstuetzt.Nato hat mit Einsatz von Terroristen experimentiert um ihre Ziele zu erreichen in Syrien,Lybien+Irak.Jetzt richtet sich der Terror gegen Europa.EU-NatoMinister haben dies jahrenlang in NatoKreisen besprochen,gebilligt+ausgefuehrt auch Westerwelle+Steinmeier.In Wirklichkeit haben sie mit Feuer gespielt.Die Nato hat mit Einsatz von Terroristen experimentiert um ihre Ziele zu erreichen in Syrien,Lybien+Irak.Jetzt richtet sich der Terror gegen Europa.EU-NatoMinister haben dies jahrenlang in NatoKreisen besprochen,gebilligt+ausgefuehrt auch Westerwelle+Steinmeier;1
"Nehme zur Kenntnis, sie meinen, Flüchtlinge sind so etwas wie Touristen die billig Urlaub machen wollen!?Ein Verschwörungstheoretiker sind sie auch noch, wie heißt es so schön """"..wer nichts weis, muss alles glauben..""""! Also lassen sie sich herab und versuchen sie mit Flüchtlingen zumindest zu reden, könnte ihren """"Horizont"""" erweitern, nur wenn sie """"Wert"""" darauf legen!Trotz alledem """"Liebe Grüße""""- so siehts aus!";1
"zumal die Asylverfahren hier ja teilweise unerträglich lange dauern""""Hm, eigentlich lag bis zum Vorjahr das vielgescholtene Ö bei der Dauer bis zu einem  Erstentscheid im absoluten Spitzenfeld Europas. Dass Einsprüche (und das sind über 80% bei Ablehnungen) und der weitere Instanzenzug länger bis sehr lang dauern liegt u.a. schlicht an den - auch von den NGO's gewünschten - Zuständigkeitänderungen und den mangelnden Ressourcen (Personal) dieser Stellen - aber auch an den Asylwerbern und ihren Lebensgeschichten.Wenn Sie wissen wollen was """"unerträglich lange dauern"""" bedeutet, sollten Sie eher in andere Staaten dieser Welt oder auch nur Europas sehen - Frankreich wäre da so ein schönes Beispiel.";1
Europäer begreifen langsam dass sie durch #EU allen voran #Merkel #Juncker nur belogen und betrogen und ausgenommen werden. |LBR| #katalonien;0
An diesem Abend ist der Stern ”Andrea Berg” untergegangen!!!;0
die sind empört - über die Koalition;1
"vor allem bei deutsch...das können die wenigsten einheimischen, nach 50 jahren """"perfekt""""nein, aber im ernst...verständigen nach acht monaten...ja klar...aber ich will sehn wie sie nur eine leichte sprache wie englisch in 8 monate auf """"perfekt"""" bringen...never ever...außer sie sind zufällig ein halber inselbegabter mit extremen sprachtaleneter ist zb so ein viech: https://de.wikipedia.org/wiki/Daniel_Tammetder zieht sich isländisch in einer woche rein...ich hab zb. fremdsprachlich kein besonderes talent und hadere heute noch mit den zeiten im englischen^^";1
Es ist kein Lager das Griechenland betreibt. Es ist ein illegales Camp, das von Freiwilligen versorgt wird.;1
Gadaffi stellte sein Zelt überall in Europa (Wien, Paris, London). Der Orientale wollte ganz einfach nicht ins Gemäuer, weil das nicht seiner Tradition entspricht.;1
Die einzigsten Fähigen Verbündeten Deutschlands wahren Finnland und Japan;0
"Nein, es ist die gleiche linke/anarchistische """"No Borders"""" Bewegung die auch schon im Votivpark extra eingereist kam um die Asylwerber dazu zu bringen nicht wegzugehen.";1
die Paris- oder Brüssel-Attentäter hatten recht, weil sie in diesem Falle die Stärkeren waren?Merkwürdige Einstellung.;1
Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen |LBR| AFD wählen;0
Unsere Politiker sind zu blöd einen Terroristen auszuweisen weil er keinen Pass hat!!!;0
Was ich damit sagen will ist, dass das, was die Band ursprünglich ausmachte verfliegt und sich komischerweise immer dem anpasst, was momentan in den Charts ist.;0
Über Palästina hat Israel eine Militätdiktatur errichtet.Dort herrscht die Willkür der bewaffneten Soldaten.;1
Jetzt müssen Sie sich vorstellen, was sich die Helfer dort Vorort denken. Da fühlt man sich ja wohl mehr als veräppelt.;1
Soweit ich weiß, distanziert sich Nina Hagen inzwischen von diversen Aussagen, weil sie angeblich von ihrem Guru manipuliert wurde.;0
die Palästinenserführung Kinder zu Mördern ausbildet, ringt Ihnen nur ein müdes Lächeln ab, was?;1
Diese Armani-Punker leben auf der Sonnenseite des Lebens da kann man generös über die Probleme hinwegsehen??;0
Welches nette Bild von Linksradikalen hat denn da rausgesucht? Seid Ihr asozial!;0
"#Islamisierung ""Zusammenstöße zw GLÄUBIGEN (Richtig: #Islamisten) &ampi Sicherheitskräften"" - #Tagesschau sendet bereits im #Scharia-Modus";0
"Wenn ich ""Ralle"" höre oder sehe dann empfinde ich förmlich die Auswirkungen von ""Lochfraß"" im Hirn (BSE) ??";0
aber eben in Afghanistan und nicht in Österreich;1
"Merkel hat soviel Ahnung vom Auto wie die ""berühmte"" Kuh vom Sonntag!";0
Die Österreicher haben die Brandschatzungen und Überfälle der Muslime nicht |LBR| vergessen und sie damals davongejagt. Das gilt heute noch.;0
Ok,und was wäre Ihre Antwort...?;1
Im ernst?!;1
Sa Problem ist, dass ihm vermutlich noch niemand geagt hat, dass man dafür auch was tun muss und man sich in at nicht ALLES geschenkt kriegt.....aber über kurz oder lang werden wir am der med Uni vermutlich quotenplätze für Menschen mit fluchterfahrung haben, weil matura und aufnahmetest können Sie ja nicht schaffen und die nicht zuzulassen wenn sie sich wollen wäre gegen die Menschenrechte. Oder so.;1
